Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,xG,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist
Kike Barja,es ESP,MF-FW,Osasuna,es La Liga,24,1997,9.06,2.0,17.0,6.0,1.05,35.3,1.77,0.62,0.12,0.33,18.09
Kike Barja,es ESP,FW-MF,Osasuna,es La Liga,25,1997,14.06,1.0,17.0,6.0,1.02,35.3,1.17,0.41,0.06,0.17,15.03
Kike Barja,es ESP,FW-MF,Osasuna,es La Liga,26,1997,3.04,0.0,4.0,2.0,0.2,50.0,1.19,0.59,0.0,0.0,14.01
Kike Pérez,es ESP,MF-FW,Valladolid,es La Liga,22,1997,2.04,0.0,5.0,0.0,0.6,0.0,2.06,0.0,0.0,0.0,28.05
Kike Pérez,es ESP,MF,Valladolid,es La Liga,23.0,1997.0,12.09,0.0,15.0,4.0,0.8,26.07,1.16,0.31,0.0,0.0,22.09
Kike Pérez,es ESP,MF-FW,Elche,es La Liga,24,1997,5.08,2.0,10.0,5.0,1.0,50.0,1.73,0.87,0.2,0.4,21.07
Kike Pérez,es ESP,MF,Valladolid,es La Liga,25.0,1997.0,25.06,1.0,46.0,10.0,2.03,21.07,1.79,0.39,0.02,0.1,22.06
Kike Pérez,es ESP,MF-FW,Rayo Vallecano,es La Liga,26,1997,9.03,1.0,13.0,5.0,1.09,38.5,1.4,0.54,0.08,0.2,18.07
Kiké,es ESP,FW,Eibar,es La Liga,29.0,1989.0,19.06,5.0,59.0,18.0,6.0,30.05,3.01,0.92,0.08,0.28,14.01
Kiké,es ESP,FW,Eibar,es La Liga,30.0,1989.0,34.3,12.0,87.0,34.0,10.08,39.1,2.54,0.99,0.14,0.35,13.07
Kiké,es ESP,FW,Osasuna,es La Liga,31.0,1989.0,20.07,5.0,52.0,19.0,6.07,36.5,2.51,0.92,0.08,0.21,15.08
Kiké,es ESP,FW,Osasuna,es La Liga,32.0,1989.0,11.03,2.0,41.0,11.0,4.04,26.08,3.61,0.97,0.02,0.09,16.04
Kiké,es ESP,FW-MF,Alavés,es La Liga,33,1989,15.08,3.0,56.0,23.0,7.07,41.1,3.54,1.45,0.05,0.13,13.01
Kingsley Coman,fr FRA,FW-MF,Bayern Munich,de Bundesliga,23,1996,16.07,4.0,37.0,15.0,4.07,40.5,2.21,0.9,0.11,0.27,16.09
Kingsley Coman,fr FRA,FW-MF,Bayern Munich,de Bundesliga,24,1996,19.05,5.0,52.0,19.0,4.02,36.5,2.67,0.98,0.1,0.26,17.05
Kingsley Coman,fr FRA,FW-DF,Bayern Munich,de Bundesliga,25,1996,15.01,6.0,46.0,20.0,4.0,43.5,3.05,1.32,0.13,0.3,17.02
Kingsley Coman,fr FRA,FW-MF,Bayern Munich,de Bundesliga,26,1996,15.07,8.0,49.0,17.0,4.06,34.7,3.13,1.09,0.16,0.47,18.06
Kingsley Coman,fr FRA,FW,Bayern Munich,de Bundesliga,27.0,1996.0,12.04,3.0,34.0,8.0,2.08,23.05,2.75,0.65,0.09,0.38,17.06
Kingsley Ehizibue,nl NED,DF,Köln,de Bundesliga,24.0,1995.0,25.09,1.0,12.0,4.0,1.03,33.3,0.46,0.15,0.08,0.25,20.05
Kingsley Ehizibue,nl NED,DF,Köln,de Bundesliga,25.0,1995.0,12.06,0.0,9.0,1.0,0.6,11.01,0.71,0.08,0.0,0.0,22.01
Kingsley Ehizibue,nl NED,DF,Köln,de Bundesliga,26.0,1995.0,7.06,0.0,6.0,0.0,0.2,0.0,0.79,0.0,0.0,0.0,24.09
Kingsley Ehizibue,nl NED,DF,Köln,de Bundesliga,27.0,1995.0,17.71,2.0,14.0,7.0,2.0,73.1,1.12,0.92,0.08,0.16,25.26
Kingsley Ehizibue,nl NED,DF,Udinese,it Serie A,28.0,1995.0,10.06,0.0,18.0,3.0,1.03,16.07,1.7,0.28,0.0,0.0,18.05
Koen Casteels,be BEL,GK,Wolfsburg,de Bundesliga,27.0,1992.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Koen Casteels,be BEL,GK,Wolfsburg,de Bundesliga,28.0,1992.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Koen Casteels,be BEL,GK,Wolfsburg,de Bundesliga,29.0,1992.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Koen Casteels,be BEL,GK,Wolfsburg,de Bundesliga,30.0,1992.0,34.0,0.0,1.0,0.0,0.1,0.0,0.03,0.0,0.0,0.0,10.05
Koen Casteels,be BEL,GK,Wolfsburg,de Bundesliga,31.0,1992.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Koffi Djidji,ci CIV,DF,Torino,it Serie A,26.0,1992.0,9.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Koffi Djidji,ci CIV,DF,Crotone,it Serie A,27.0,1992.0,16.09,1.0,4.0,2.0,0.3,50.0,0.24,0.12,0.25,0.5,10.08
Koffi Djidji,ci CIV,DF,Torino,it Serie A,28.0,1992.0,19.03,0.0,10.0,3.0,0.6,30.0,0.52,0.16,0.0,0.0,17.08
Koffi Djidji,ci CIV,DF,Torino,it Serie A,29.0,1992.0,26.09,1.0,8.0,4.0,0.9,50.0,0.3,0.15,0.13,0.25,12.02
Koffi Djidji,ci CIV,DF,Torino,it Serie A,30.0,1992.0,8.04,0.0,2.0,0.0,0.1,0.0,0.24,0.0,0.0,0.0,23.0
Koke,es ESP,MF,Atlético Madrid,es La Liga,27.0,1992.0,30.0,4.0,23.0,9.0,2.06,39.1,0.77,0.3,0.17,0.44,17.05
Koke,es ESP,MF,Atlético Madrid,es La Liga,28.0,1992.0,33.6,1.0,17.0,7.0,2.0,41.2,0.51,0.21,0.06,0.14,20.07
Koke,es ESP,MF,Atlético Madrid,es La Liga,29.0,1992.0,27.09,1.0,12.0,6.0,1.0,50.0,0.43,0.22,0.08,0.17,26.02
Koke,es ESP,MF,Atlético Madrid,es La Liga,30.0,1992.0,28.03,0.0,16.0,1.0,0.7,6.03,0.57,0.04,0.0,0.0,22.09
Koke,es ESP,MF,Atlético Madrid,es La Liga,31.0,1992.0,27.07,0.0,10.0,2.0,0.4,20.0,0.36,0.07,0.0,0.0,21.09
Konrad Laimer,at AUT,MF,RB Leipzig,de Bundesliga,22.0,1997.0,23.05,2.0,9.0,5.0,0.8,55.6,0.38,0.21,0.22,0.4,21.01
Konrad Laimer,at AUT,DF-MF,RB Leipzig,de Bundesliga,23,1997,0.9,0.0,3.0,2.0,0.2,66.7,3.21,2.14,0.0,0.0,14.01
Konrad Laimer,at AUT,MF,RB Leipzig,de Bundesliga,24.0,1997.0,13.08,4.0,15.0,7.0,2.04,46.7,1.09,0.51,0.27,0.57,18.03
Konrad Laimer,at AUT,MF,RB Leipzig,de Bundesliga,25.0,1997.0,16.03,3.0,20.0,10.0,2.04,50.0,1.23,0.61,0.15,0.3,19.09
Konrad Laimer,at AUT,DF-MF,Bayern Munich,de Bundesliga,26,1997,19.07,0.0,17.0,5.0,1.0,29.04,0.86,0.25,0.0,0.0,16.07
Kurt Zouma,fr FRA,DF,Chelsea,eng Premier League,24.0,1994.0,26.0,0.0,15.0,5.0,1.02,33.3,0.58,0.19,0.0,0.0,11.04
Kurt Zouma,fr FRA,DF,Chelsea,eng Premier League,25.0,1994.0,22.05,5.0,27.0,12.0,2.0,44.4,1.2,0.53,0.19,0.42,13.04
Kurt Zouma,fr FRA,DF,West Ham,eng Premier League,26.0,1994.0,23.01,1.0,6.0,2.0,1.01,33.3,0.26,0.09,0.17,0.5,6.01
Kurt Zouma,fr FRA,DF,West Ham,eng Premier League,27.0,1994.0,22.01,2.0,19.0,5.0,2.02,26.03,0.86,0.23,0.11,0.4,10.01
Kurt Zouma,fr FRA,DF,West Ham,eng Premier League,28.0,1994.0,31.05,3.0,16.0,7.0,1.08,43.8,0.51,0.22,0.19,0.43,9.01
Kyle Walker,eng ENG,DF,Manchester City,eng Premier League,29.0,1990.0,26.06,1.0,14.0,3.0,1.02,21.04,0.53,0.11,0.07,0.33,25.0
Kyle Walker,eng ENG,DF,Manchester City,eng Premier League,30.0,1990.0,21.06,1.0,10.0,3.0,0.3,30.0,0.46,0.14,0.1,0.33,29.2
Kyle Walker,eng ENG,DF,Manchester City,eng Premier League,31.0,1990.0,19.05,0.0,8.0,2.0,0.3,25.0,0.41,0.1,0.0,0.0,23.07
Kyle Walker,eng ENG,DF,Manchester City,eng Premier League,32.0,1990.0,21.08,0.0,5.0,1.0,0.4,20.0,0.23,0.05,0.0,0.0,24.08
Kyle Walker,eng ENG,DF,Manchester City,eng Premier League,33.0,1990.0,30.07,0.0,16.0,3.0,0.4,18.08,0.52,0.1,0.0,0.0,29.04
Kylian Mbappé,fr FRA,FW,Paris S-G,fr Ligue 1,20.0,1998.0,16.08,18.0,87.0,49.0,15.06,56.3,5.18,2.91,0.21,0.37,14.02
Kylian Mbappé,fr FRA,FW,Paris S-G,fr Ligue 1,21.0,1998.0,26.04,27.0,98.0,47.0,22.01,48.0,3.71,1.78,0.21,0.45,15.04
Kylian Mbappé,fr FRA,FW,Paris S-G,fr Ligue 1,22.0,1998.0,33.6,28.0,143.0,59.0,23.08,41.3,4.26,1.76,0.17,0.41,16.09
Kylian Mbappé,fr FRA,FW,Paris S-G,fr Ligue 1,23.0,1998.0,31.03,29.0,144.0,73.0,26.03,50.7,4.6,2.33,0.18,0.36,15.09
Kylian Mbappé,fr FRA,FW,Paris S-G,fr Ligue 1,24.0,1998.0,24.0,27.0,112.0,50.0,21.0,44.6,4.67,2.09,0.19,0.42,18.03
Kévin Gameiro,fr FRA,FW,Valencia,es La Liga,32.0,1987.0,17.06,6.0,18.0,9.0,5.03,50.0,1.02,0.51,0.33,0.67,14.01
Kévin Gameiro,fr FRA,FW,Valencia,es La Liga,33.0,1987.0,12.0,4.0,16.0,7.0,3.08,43.8,1.34,0.58,0.25,0.57,13.08
Kévin Gameiro,fr FRA,FW,Strasbourg,fr Ligue 1,34.0,1987.0,26.05,11.0,65.0,25.0,13.03,38.5,2.45,0.94,0.15,0.4,14.02
Kévin Gameiro,fr FRA,FW,Strasbourg,fr Ligue 1,35.0,1987.0,23.03,10.0,44.0,22.0,8.02,50.0,1.89,0.94,0.2,0.41,13.0
Kévin Gameiro,fr FRA,FW-MF,Strasbourg,fr Ligue 1,36,1987,15.0,4.0,27.0,10.0,3.04,37.0,1.81,0.67,0.07,0.2,19.08
Lautaro Martínez,ar ARG,FW,Inter,it Serie A,21.0,1997.0,27.02,14.0,122.0,41.0,14.06,33.6,4.48,1.5,0.1,0.29,15.09
Lautaro Martínez,ar ARG,FW,Inter,it Serie A,22.0,1997.0,28.05,17.0,107.0,37.0,15.02,34.6,3.76,1.3,0.14,0.41,14.09
Lautaro Martínez,ar ARG,FW,Inter,it Serie A,23.0,1997.0,25.04,21.0,112.0,47.0,20.09,42.0,4.42,1.85,0.16,0.38,13.08
Lautaro Martínez,ar ARG,FW,Inter,it Serie A,24.0,1997.0,28.06,21.0,125.0,51.0,18.01,40.8,4.37,1.78,0.16,0.39,15.01
Lautaro Martínez,ar ARG,FW,Inter,it Serie A,25.0,1997.0,29.05,24.0,105.0,44.0,17.06,41.9,3.56,1.49,0.21,0.5,14.02
Lazar Samardzic,rs SRB,MF-FW,Hertha BSC,de Bundesliga,17,2002,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lazar Samardzic,rs SRB,MF,RB Leipzig,de Bundesliga,18.0,2002.0,2.02,0.0,1.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,29.07
Lazar Samardzic,rs SRB,MF-FW,Udinese,it Serie A,19,2002,5.04,2.0,17.0,6.0,1.0,35.3,3.12,1.1,0.12,0.33,24.0
Lazar Samardzic,rs SRB,MF,Udinese,it Serie A,20.0,2002.0,20.05,5.0,50.0,18.0,2.04,36.0,2.44,0.88,0.1,0.28,25.07
Lazar Samardzic,rs SRB,MF,Udinese,it Serie A,21.0,2002.0,26.04,6.0,56.0,16.0,3.05,28.06,2.12,0.61,0.09,0.31,25.07
Leander Dendoncker,be BEL,MF-DF,Wolves,eng Premier League,24,1995,31.01,4.0,20.0,5.0,1.08,25.0,0.64,0.16,0.2,0.8,14.07
Leander Dendoncker,be BEL,MF-DF,Wolves,eng Premier League,25,1995,27.08,1.0,31.0,8.0,3.01,25.08,1.11,0.29,0.03,0.13,15.0
Leander Dendoncker,be BEL,MF,Wolves,eng Premier League,26.0,1995.0,21.07,2.0,23.0,10.0,2.02,43.5,1.06,0.46,0.09,0.2,16.01
Leander Dendoncker,be BEL,MF,Wolves,eng Premier League,27.0,1995.0,9.11,0.0,5.0,2.0,0.8,33.35,0.76,0.42,0.0,0.0,21.08
Leander Dendoncker,be BEL,MF,Napoli,it Serie A,28.0,1995.0,1.33,1.0,3.0,1.0,0.7,25.0,2.63,0.38,0.25,1.0,20.04
Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,19.0,2000.0,10.04,0.0,8.0,1.0,0.4,12.05,0.77,0.1,0.0,0.0,19.05
Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,20.0,2000.0,25.06,2.0,33.0,10.0,4.05,30.03,1.29,0.39,0.06,0.2,15.07
Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,21.0,2000.0,19.09,1.0,32.0,10.0,2.05,31.03,1.61,0.5,0.03,0.1,19.05
Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,22.0,2000.0,23.08,4.0,32.0,14.0,3.09,43.8,1.35,0.59,0.13,0.29,16.0
Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,23.0,2000.0,29.0,4.0,38.0,13.0,4.05,34.2,1.31,0.45,0.11,0.31,16.04
Leandro Paredes,ar ARG,MF,Paris S-G,fr Ligue 1,25.0,1994.0,9.0,0.0,18.0,4.0,0.6,22.02,1.99,0.44,0.0,0.0,28.01
Leandro Paredes,ar ARG,MF,Paris S-G,fr Ligue 1,26.0,1994.0,14.05,1.0,24.0,6.0,1.01,25.0,1.66,0.41,0.04,0.17,27.0
Leandro Paredes,ar ARG,MF,Paris S-G,fr Ligue 1,27.0,1994.0,9.03,1.0,8.0,2.0,0.4,25.0,0.86,0.21,0.13,0.5,27.03
Leandro Paredes,ar ARG,MF,Paris S-G,fr Ligue 1,28.0,1994.0,10.69,1.0,16.0,2.0,0.6,12.05,0.74,0.09,0.06,0.5,26.06
Leandro Paredes,ar ARG,MF,Roma,it Serie A,29.0,1994.0,29.03,3.0,29.0,3.0,3.03,10.03,0.99,0.1,0.0,0.0,28.06
Leandro Trossard,be BEL,FW-MF,Brighton,eng Premier League,24,1994,22.03,5.0,41.0,11.0,5.0,26.08,1.83,0.49,0.12,0.45,16.0
Leandro Trossard,be BEL,MF-FW,Brighton,eng Premier League,25,1994,29.0,5.0,58.0,23.0,4.06,39.7,2.0,0.79,0.09,0.22,18.06
Leandro Trossard,be BEL,FW-MF,Brighton,eng Premier League,26,1994,31.2,8.0,73.0,26.0,6.07,35.6,2.34,0.83,0.1,0.27,18.07
Leandro Trossard,be BEL,FW-MF,Brighton,eng Premier League,27,1994,24.09,8.0,55.0,22.0,5.12,36.87,2.12,0.82,0.12,0.3,16.02
Leandro Trossard,be BEL,FW-MF,Arsenal,eng Premier League,28,1994,18.03,12.0,60.0,22.0,7.09,36.7,3.27,1.2,0.2,0.55,16.01
Lee Kang-in,kr KOR,MF-FW,Valencia,es La Liga,18,2001,5.0,2.0,11.0,4.0,0.9,36.4,2.18,0.79,0.18,0.5,21.06
Lee Kang-in,kr KOR,FW-MF,Valencia,es La Liga,19,2001,14.0,0.0,25.0,7.0,1.01,28.0,1.78,0.5,0.0,0.0,22.09
Lee Kang-in,kr KOR,MF-FW,Mallorca,es La Liga,20,2001,15.07,1.0,36.0,15.0,1.05,41.7,2.3,0.96,0.03,0.07,25.05
Lee Kang-in,kr KOR,MF-FW,Mallorca,es La Liga,21,2001,31.4,6.0,46.0,14.0,5.04,30.04,1.47,0.45,0.13,0.43,20.0
Lee Kang-in,kr KOR,FW-MF,Paris S-G,fr Ligue 1,22,2001,16.03,3.0,23.0,9.0,1.05,39.1,1.41,0.55,0.13,0.33,19.05
Leon Bailey,jm JAM,FW-MF,Leverkusen,de Bundesliga,21,1997,12.01,5.0,29.0,11.0,4.03,37.9,2.39,0.91,0.17,0.45,17.07
Leon Bailey,jm JAM,FW-MF,Leverkusen,de Bundesliga,22,1997,23.08,9.0,58.0,21.0,6.02,36.2,2.44,0.88,0.16,0.43,20.05
Leon Bailey,jm JAM,FW-MF,Aston Villa,eng Premier League,23,1997,8.05,1.0,21.0,8.0,1.05,38.1,2.48,0.95,0.05,0.13,19.04
Leon Bailey,jm JAM,FW-MF,Aston Villa,eng Premier League,24,1997,21.09,4.0,51.0,14.0,5.03,27.05,2.33,0.64,0.08,0.29,18.01
Leon Bailey,jm JAM,MF-FW,Aston Villa,eng Premier League,25,1997,23.0,10.0,53.0,18.0,6.03,34.0,2.31,0.78,0.19,0.56,16.01
Leon Goretzka,de GER,MF,Bayern Munich,de Bundesliga,24.0,1995.0,16.08,6.0,39.0,15.0,5.05,38.5,2.32,0.89,0.15,0.4,17.07
Leon Goretzka,de GER,MF,Bayern Munich,de Bundesliga,25.0,1995.0,18.09,5.0,42.0,13.0,3.07,31.0,2.22,0.69,0.12,0.38,17.0
Leon Goretzka,de GER,MF,Bayern Munich,de Bundesliga,26.0,1995.0,15.05,3.0,45.0,12.0,4.01,26.07,2.9,0.77,0.07,0.25,17.07
Leon Goretzka,de GER,MF,Bayern Munich,de Bundesliga,27.0,1995.0,19.02,3.0,40.0,13.0,4.07,32.5,2.08,0.68,0.08,0.23,17.02
Leon Goretzka,de GER,MF,Bayern Munich,de Bundesliga,28.0,1995.0,24.09,6.0,56.0,14.0,5.0,25.0,1.02,0.56,0.11,0.43,17.05
Leonardo Balerdi,ar ARG,DF-MF,Dortmund,de Bundesliga,20,1999,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,21.0,1999.0,18.02,2.0,13.0,4.0,2.0,30.08,0.72,0.22,0.15,0.5,9.01
Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,22.0,1999.0,10.06,0.0,2.0,0.0,0.1,0.0,0.19,0.0,0.0,0.0,10.08
Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,23.0,1999.0,29.03,0.0,11.0,0.0,1.03,0.0,0.38,0.0,0.0,0.0,10.02
Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,24.0,1999.0,25.02,2.0,14.0,4.0,0.9,28.06,0.55,0.16,0.14,0.5,17.04
Leonardo Bonucci,it ITA,DF,Juventus,it Serie A,32.0,1987.0,34.2,3.0,23.0,8.0,3.04,34.8,0.67,0.23,0.13,0.38,14.07
Leonardo Bonucci,it ITA,DF,Juventus,it Serie A,33.0,1987.0,22.05,2.0,16.0,3.0,2.05,18.08,0.71,0.13,0.13,0.67,13.07
Leonardo Bonucci,it ITA,DF,Juventus,it Serie A,34.0,1987.0,22.03,5.0,14.0,3.0,4.07,21.04,0.63,0.13,0.14,0.67,10.07
Leonardo Bonucci,it ITA,DF,Juventus,it Serie A,35.0,1987.0,9.08,1.0,4.0,1.0,1.01,25.0,0.41,0.1,0.25,1.0,12.0
Leonardo Bonucci,it ITA,DF,Union Berlin,de Bundesliga,36.0,1987.0,5.01,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Leonardo Spinazzola,it ITA,DF,Roma,it Serie A,26.0,1993.0,17.02,1.0,14.0,4.0,1.01,28.06,0.81,0.23,0.07,0.25,16.06
Leonardo Spinazzola,it ITA,DF,Roma,it Serie A,27.0,1993.0,23.06,2.0,22.0,6.0,1.07,27.03,0.93,0.25,0.09,0.33,17.06
Leonardo Spinazzola,it ITA,DF,Roma,it Serie A,28.0,1993.0,1.04,0.0,2.0,0.0,0.0,0.0,1.42,0.0,0.0,0.0,25.0
Leonardo Spinazzola,it ITA,DF,Roma,it Serie A,29.0,1993.0,18.04,1.0,10.0,6.0,1.0,60.0,0.54,0.33,0.1,0.17,18.07
Leonardo Spinazzola,it ITA,DF,Roma,it Serie A,30.0,1993.0,14.06,1.0,8.0,3.0,0.2,37.5,0.55,0.21,0.13,0.33,23.06
Leroy Sané,de GER,FW,Manchester City,eng Premier League,23.0,1996.0,0.1,0.0,2.0,0.0,0.1,0.0,15.0,0.0,0.0,0.0,26.05
Leroy Sané,de GER,FW-MF,Bayern Munich,de Bundesliga,24,1996,20.01,6.0,57.0,20.0,5.04,35.1,2.84,1.0,0.11,0.3,19.02
Leroy Sané,de GER,FW-MF,Bayern Munich,de Bundesliga,25,1996,22.0,7.0,89.0,32.0,11.04,36.0,4.05,1.46,0.08,0.22,20.08
Leroy Sané,de GER,MF-FW,Bayern Munich,de Bundesliga,26,1996,22.03,8.0,78.0,29.0,8.05,37.2,3.49,1.3,0.1,0.28,19.07
Leroy Sané,de GER,FW,Bayern Munich,de Bundesliga,27.0,1996.0,23.07,8.0,73.0,28.0,10.09,38.4,3.07,1.18,0.11,0.29,17.06
Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,27.0,1991.0,35.9,3.0,31.0,10.0,4.05,32.3,0.86,0.28,0.1,0.3,11.08
Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,28.0,1991.0,32.6,5.0,32.0,14.0,2.02,43.8,0.98,0.43,0.16,0.36,15.02
Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,29.0,1991.0,28.06,1.0,19.0,7.0,1.03,36.8,0.66,0.24,0.05,0.14,10.08
Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,30.0,1991.0,36.0,1.0,22.0,3.0,1.07,13.06,0.61,0.08,0.05,0.33,11.07
Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,31.0,1991.0,31.9,3.0,33.0,12.0,3.01,36.4,1.04,0.38,0.09,0.25,13.04
Lorenzo De Silvestri,it ITA,DF,Torino,it Serie A,31.0,1988.0,24.09,0.0,22.0,5.0,2.03,22.07,0.88,0.2,0.0,0.0,12.05
Lorenzo De Silvestri,it ITA,DF,Bologna,it Serie A,32.0,1988.0,23.08,2.0,11.0,6.0,2.01,54.5,0.46,0.25,0.18,0.33,11.06
Lorenzo De Silvestri,it ITA,DF,Bologna,it Serie A,33.0,1988.0,25.05,3.0,16.0,7.0,1.08,43.8,0.63,0.27,0.19,0.43,11.02
Lorenzo De Silvestri,it ITA,DF,Bologna,it Serie A,34.0,1988.0,7.05,1.0,5.0,3.0,0.6,60.0,0.67,0.4,0.2,0.33,12.0
Lorenzo De Silvestri,it ITA,DF,Bologna,it Serie A,35.0,1988.0,7.05,2.0,4.0,2.0,0.2,50.0,0.53,0.27,0.5,1.0,17.08
Lorenzo Pellegrini,it ITA,MF,Roma,it Serie A,23.0,1996.0,23.03,1.0,58.0,10.0,4.04,17.02,2.49,0.43,0.02,0.1,21.02
Lorenzo Pellegrini,it ITA,MF,Roma,it Serie A,24.0,1996.0,28.09,7.0,69.0,26.0,5.06,37.7,2.39,0.9,0.09,0.23,20.06
Lorenzo Pellegrini,it ITA,MF,Roma,it Serie A,25.0,1996.0,25.04,9.0,89.0,28.0,8.09,31.05,3.5,1.1,0.08,0.25,19.08
Lorenzo Pellegrini,it ITA,MF,Roma,it Serie A,26.0,1996.0,28.03,4.0,62.0,17.0,8.0,27.04,2.19,0.6,0.03,0.12,21.05
Lorenzo Pellegrini,it ITA,MF,Roma,it Serie A,27.0,1996.0,20.07,8.0,46.0,19.0,4.08,41.3,2.23,0.92,0.15,0.37,19.08
Lorenzo Venuti,it ITA,DF-MF,Fiorentina,it Serie A,24,1995,9.05,0.0,4.0,2.0,0.2,50.0,0.42,0.21,0.0,0.0,19.01
Lorenzo Venuti,it ITA,DF,Fiorentina,it Serie A,25.0,1995.0,19.05,0.0,4.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,19.02
Lorenzo Venuti,it ITA,DF,Fiorentina,it Serie A,26.0,1995.0,17.05,0.0,7.0,1.0,0.2,14.03,0.4,0.06,0.0,0.0,23.01
Lorenzo Venuti,it ITA,DF,Fiorentina,it Serie A,27.0,1995.0,10.03,0.0,7.0,4.0,0.4,57.1,0.68,0.39,0.0,0.0,22.01
Lorenzo Venuti,it ITA,DF,Lecce,it Serie A,28.0,1995.0,4.0,0.0,3.0,1.0,0.1,33.3,0.74,0.25,0.0,0.0,25.09
Luca Kilian,de GER,DF,Paderborn 07,de Bundesliga,19.0,1999.0,14.0,0.0,1.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,15.09
Luca Kilian,de GER,DF,Mainz 05,de Bundesliga,20.0,1999.0,4.02,0.0,1.0,0.0,0.1,0.0,0.24,0.0,0.0,0.0,12.03
Luca Kilian,de GER,DF,Köln,de Bundesliga,21.0,1999.0,25.03,1.0,5.0,2.0,1.03,40.0,0.1,0.04,0.2,0.5,6.08
Luca Kilian,de GER,DF,Köln,de Bundesliga,22.0,1999.0,12.05,1.0,4.0,1.0,1.01,25.0,0.32,0.08,0.25,1.0,9.08
Luca Kilian,de GER,DF,Köln,de Bundesliga,23.0,1999.0,7.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luca Pellegrini,it ITA,DF,Cagliari,it Serie A,20.0,1999.0,21.02,0.0,14.0,5.0,0.8,35.7,0.66,0.24,0.0,0.0,22.09
Luca Pellegrini,it ITA,DF-MF,Genoa,it Serie A,21,1999,7.01,0.0,5.0,0.0,0.1,0.0,0.7,0.0,0.0,0.0,25.07
Luca Pellegrini,it ITA,DF,Juventus,it Serie A,22.0,1999.0,12.03,0.0,6.0,1.0,0.3,16.07,0.49,0.08,0.0,0.0,22.01
Luca Pellegrini,it ITA,DF,Eint Frankfurt,de Bundesliga,23.0,1999.0,8.02,0.0,17.0,2.0,0.7,7.02,1.88,0.16,0.0,0.0,24.56
Luca Pellegrini,it ITA,DF,Lazio,it Serie A,24.0,1999.0,8.07,1.0,7.0,1.0,0.2,14.03,0.8,0.11,0.14,1.0,26.06
Lucas Digne,fr FRA,DF,Everton,eng Premier League,26.0,1993.0,33.7,0.0,29.0,4.0,1.05,13.08,0.86,0.12,0.0,0.0,24.04
Lucas Digne,fr FRA,DF-MF,Everton,eng Premier League,27,1993,29.08,0.0,13.0,0.0,0.5,0.0,0.44,0.0,0.0,0.0,23.07
Lucas Digne,fr FRA,DF,Everton,eng Premier League,28.0,1993.0,27.01,0.0,18.0,3.0,0.8,16.52,0.66,0.11,0.0,0.0,20.05
Lucas Digne,fr FRA,DF,Aston Villa,eng Premier League,29.0,1993.0,16.07,1.0,8.0,3.0,0.4,37.5,0.48,0.18,0.13,0.33,20.05
Lucas Digne,fr FRA,DF,Aston Villa,eng Premier League,30.0,1993.0,26.08,1.0,20.0,4.0,1.01,20.0,0.75,0.15,0.05,0.25,20.0
Lucas Hernández,fr FRA,DF,Bayern Munich,de Bundesliga,23.0,1996.0,10.02,0.0,3.0,1.0,0.4,33.3,0.29,0.1,0.0,0.0,19.06
Lucas Hernández,fr FRA,DF,Bayern Munich,de Bundesliga,24.0,1996.0,17.07,0.0,5.0,1.0,0.7,20.0,0.28,0.06,0.0,0.0,15.0
Lucas Hernández,fr FRA,DF,Bayern Munich,de Bundesliga,25.0,1996.0,22.06,0.0,4.0,1.0,0.4,25.0,0.18,0.04,0.0,0.0,10.04
